Id,Year,New Or Old,Name,Address,Production Origin,Color,Fuel,Car Gearbox,Used (kilomet),Price
4256341,2021,Xe cũ,"Toyota Hilux 2.8L 4x4 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.8 L",số tự động,23000,958 Triệu
4174774,2013,Xe cũ,"LandRover Range Rover Sport HSE",TP HCM,Xe nhập khẩu,màu cam,"máy xăng 3.0 L",số tự động,46000,2 Tỷ 468 Triệu
4308779,2021,Xe mới,"Jeep Wrangler Rubicon 2.0 4x4 AT",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,0,3 Tỷ 688 Triệu
4177845,2012,Xe cũ,"Audi Q7 3.0 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,32000,1 Tỷ 168 Triệu
4306507,2013,Xe cũ,"Suzuki APV GL 1.6 MT",Lạng Sơn,Xe nhập khẩu,màu xanh,"máy xăng 1.6 L",số tay,120000,178 Triệu
4202799,2022,Xe mới,"Toyota Vios E CVT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,536 Triệu
4320815,2016,Xe cũ,"Kia Cerato 1.6 AT",Bắc Giang,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.6 L",số tự động,6,475 Triệu
4377143,2019,Xe cũ,"Hyundai Accent 1.4 MT",Đồng Nai,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tay,45,420 Triệu
4323001,2021,Xe mới,"Jeep Wrangler Sahara altitude",TP HCM,Xe nhập khẩu,màu đỏ,"máy xăng 2.0 L",số tự động,0,3 Tỷ 586 Triệu
4398611,2017,Xe cũ,"Toyota Yaris 1.5G",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,33333,525 Triệu
4315530,2003,Xe cũ,"Ford Mondeo 2.5 AT",Lạng Sơn,Xe lắp ráp trong nước,màu đen,"máy xăng 2.5 L",số tự động,180000,128 Triệu
4378376,2008,Xe cũ,"Chevrolet Captiva LTZ 2.4 AT",Ninh Thuận,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.4 L",số tự động,118000,285 Triệu
4377607,2016,Xe cũ,"Mazda CX5 2.5 AT",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 2.5 L",số tự động,60000,665 Triệu
3725630,2022,Xe mới,"Ford Ranger Raptor 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,0,1 Tỷ 202 Triệu
4402360,2009,Xe cũ,"Daewoo GentraX SX 1.2 AT",Lâm Đồng,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,82000,235 Triệu
4401381,2018,Xe cũ,"Mazda CX5 2.5 AT 2WD",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,50000,790 Triệu
4364826,2021,Xe cũ,"Mazda CX5 Deluxe 2.0 AT",Đồng Nai,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,12000,800 Triệu
4239634,2019,Xe cũ,"Chevrolet Colorado LTZ 2.5L 4x4 AT",Hà Nội,Xe nhập khẩu,màu xanh,"máy dầu 2.5 L",số tự động,60000,625 Triệu
4103172,2022,Xe mới,"Toyota Vios G 1.5 CVT",Gia Lai,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,581 Triệu
4379830,2019,Xe cũ,"Kia Cerato 1.6 AT Deluxe",Lào Cai,Xe lắp ráp trong nước,màu đồng,"máy xăng 1.6 L",số tự động,9000,560 Triệu
4351261,2020,Xe cũ,"Hyundai Accent 1.4 ATH",Vĩnh Phúc,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.4 L",số tự động,18000,485 Triệu
4384222,2017,Xe cũ,"Toyota Innova 2.0E",Bắc Ninh,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.0 L",số tay,75000,495 Triệu
4311111,2017,Xe cũ,"Ford Fiesta Titanium 1.5 AT",Lào Cai,Xe lắp ráp trong nước,màu xám,"máy xăng 1.5 L",số tự động,75000,385 Triệu
4103209,2022,Xe mới,"Toyota Corolla Cross 1.8V",Gia Lai,Xe nhập khẩu,màu ghi,"máy xăng 1.8 L",số tự động,0,820 Triệu
4392258,2016,Xe cũ,"Hyundai Tucson 2.0 ATH",Vĩnh Phúc,Xe nhập khẩu,màu nâu,"máy xăng 2.0 L",số tự động,80000,725 Triệu
4254525,2011,Xe cũ,"Nissan Teana 2.0 AT",Phú Thọ,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,87000,355 Triệu
4399147,2022,Xe mới,"Ford F150 Raptor 3.5 V6",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 3.5 L",số tự động,0,5 Tỷ 800 Triệu
4348314,2022,Xe mới,"Toyota Vios E 1.5 MT",TP HCM,Xe lắp ráp trong nước,màu cát,"máy xăng 1.5 L",số tay,0,478 Triệu
4028084,2022,Xe mới,"Kia Carnival Luxury 2.2D",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy dầu 2.2 L",số tự động,0,1 Tỷ 159 Triệu
4065820,2022,Xe mới,"Kia Soluto 1.4 AT Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.4 L",số tự động,0,474 Triệu
4405593,2017,Xe cũ,"Honda Accord 2.4 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 2.4 L",số tự động,87100,735 Triệu
3789494,2022,Xe mới,"Mazda CX8 Deluxe",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.5 L",số tự động,0,927 Triệu
4366071,2022,Xe mới,"Toyota Corolla altis 1.8V",Hà Nội,Xe nhập khẩu,màu xanh,"máy xăng 1.8 L",số tự động,0,765 Triệu
3889040,2022,Xe mới,"Kia Soluto 1.4 MT Deluxe",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tay,0,444 Triệu
2899786,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tay,0,642 Triệu
4281942,2022,Xe mới,"Peugeot 2008 GT Line",Thanh Hóa,Xe lắp ráp trong nước,màu cam,"máy xăng",số tự động,0,829 Triệu
4355692,2016,Xe cũ,"Kia Rondo DAT",Hải Phòng,Xe lắp ráp trong nước,màu trắng,"máy dầu 1.7 L",số tự động,60000,485 Triệu
3527827,2022,Xe mới,"Mazda CX5 2.0 Premium",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,919 Triệu
3691763,2022,Xe mới,"Toyota Yaris G 1.5 AT",Nghệ An,Xe nhập khẩu,màu đỏ,"máy xăng 1.5 L",số tự động,0,656 Triệu
4101055,2021,Xe cũ,"Mercedes Benz GLC 200",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,50,1 Tỷ 799 Triệu
4366685,2015,Xe cũ,"Mercedes Benz S class S400L",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 3.0 L",số tự động,40000,2 Tỷ 199 Triệu
4398701,2020,Xe cũ,"Mercedes Benz C class C200 Exclusive",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,3400,1 Tỷ 569 Triệu
3856680,2021,Xe cũ,"Mercedes Benz GLC 200 4Matic",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,99,2 Tỷ 99 Triệu
4354341,2020,Xe cũ,"Mercedes Benz E class E180",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,10000,1 Tỷ 750 Triệu
4102058,2021,Xe cũ,"Mercedes Benz GLC 300 4Matic",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,30,2 Tỷ 499 Triệu
4410537,2021,Xe cũ,"Mercedes Benz GLC 200",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,9900,1 Tỷ 769 Triệu
4353001,2017,Xe cũ,"Mercedes Benz S class S400L",TP HCM,Xe lắp ráp trong nước,màu xám,"máy xăng 3.0 L",số tự động,50000,2 Tỷ 650 Triệu
4354334,2020,Xe cũ,"Mercedes Benz E class E180",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.5 L",số tự động,5000,1 Tỷ 777 Triệu
4158847,2021,Xe cũ,"Mercedes Benz C class C180 AMG",TP HCM,Xe lắp ráp trong nước,màu xám,"máy xăng 1.5 L",số tự động,30,1 Tỷ 498 Triệu
4296734,2021,Xe cũ,"Mercedes Benz E class E300 AMG",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,39,3 Tỷ 129 Triệu
4346184,2020,Xe cũ,"Mercedes Benz E class E180",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,5500,1 Tỷ 777 Triệu
4346443,2021,Xe cũ,"Mercedes Benz C class C180 AMG",TP HCM,Xe lắp ráp trong nước,màu cam,"máy xăng 1.5 L",số tự động,5000,1 Tỷ 439 Triệu
4057559,2021,Xe mới,"Hyundai Accent 1.4 AT",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,496 Triệu
3965100,2022,Xe mới,"Mazda 2 Luxury",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,0,537 Triệu
3822392,2022,Xe mới,"Toyota Corolla Cross 1.8HV",TP HCM,Xe nhập khẩu,màu trắng,"xe hybrid 1.8 L",số tự động,0,936 Triệu
2960140,2021,Xe mới,"BMW X5 xDrive40i",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,0,4 Tỷ 359 Triệu
4281984,2022,Xe mới,"Peugeot 2008 AT",Thanh Hóa,Xe lắp ráp trong nước,màu đỏ,"máy xăng",số tự động,0,750 Triệu
4403758,2017,Xe cũ,"Hyundai Elantra 1.6 AT",Đăk Lăk,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,66000,520 Triệu
4374751,2014,Xe cũ,"Hyundai HD 72",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu",số tay,100000,575 Triệu
3448918,2022,Xe mới,"Suzuki Swift GLX 1.2 AT",Hà Nội,Xe nhập khẩu,màu đỏ,"máy xăng 1.2 L",số tự động,0,520 Triệu
4398866,2021,Xe cũ,"Ford Ranger XLS 2.2L 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.2 L",số tự động,24000,749 Triệu
4063015,2021,Xe mới,"Toyota Prado VX 2.7L",Hưng Yên,Xe nhập khẩu,màu đen,"máy xăng 2.7 L",số tự động,0,2 Tỷ 588 Triệu
3505347,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 MT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.4 L",số tay,0,1 Tỷ 15 Triệu
4393517,2020,Xe cũ,"Toyota Hilux 2.4E 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,23000,755 Triệu
4402997,2014,Xe cũ,"Bentley Flying Spur W12",TP HCM,Xe nhập khẩu,màu trắng,"máy xăng 6.0 L",số tự động,30000,7 Tỷ 999 Triệu
4407427,2019,Xe cũ,"Mazda CX5 2.5 AT 2WD",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.5 L",số tự động,40000,803 Triệu
3730197,2022,Xe mới,"Toyota Vios E CVT",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 1.5 L",số tự động,0,531 Triệu
4391991,2017,Xe cũ,"Hyundai i10 Grand 1.0 MT Base",Đăk Lăk,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.0 L",số tay,68000,260 Triệu
4031414,2022,Xe mới,"Kia Sonet Deluxe 1.5 AT",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,554 Triệu
2963435,2022,Xe mới,"Mazda 3 1.5L Sport Premium",Lâm Đồng,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,771 Triệu
4403220,2018,Xe cũ,"Ford EcoSport Titanium 1.5L AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,36000,550 Triệu
4113140,2015,Xe cũ,"LandRover Range Rover Autobiography LWB 3.0",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 3.0 L",số tự động,57000,4 Tỷ 380 Triệu
4403212,2021,Xe cũ,"Mazda 6 Luxury 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,9816,840 Triệu
4274074,2022,Xe mới,"Mercedes Benz GLC 300 4Matic",Bình Dương,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,0,2 Tỷ 569 Triệu
4391453,2018,Xe cũ,"Toyota Yaris 1.5G",Quảng Ninh,Xe nhập khẩu,màu xanh,"máy xăng 1.5 L",số tự động,40000,555 Triệu
3405923,2022,Xe mới,"VinFast Lux SA 2.0 Tiêu chuẩn",Đăk Lăk,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,0,1 Tỷ 160 Triệu
4405951,2018,Xe cũ,"Mazda 2 Premium",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.5 L",số tự động,31000,488 Triệu
4298045,2015,Xe cũ,"Mitsubishi Outlander Sport 2.0 CVT Premium",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.0 L",số tự động,60000,570 Triệu
3562651,2014,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.8 L",số tự động,64000,635 Triệu
4365437,2009,Xe cũ,"Mercedes Benz E class E250",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,150000,490 Triệu
4039148,2021,Xe mới,"Subaru Forester 2.0i-S",Hà Nội,Xe nhập khẩu,màu cát,"máy xăng 2.0 L",số tự động,0,1 Tỷ 109 Triệu
4346635,2008,Xe cũ,"Toyota Camry 2.4G",Hà Nội,Xe lắp ráp trong nước,màu bạc,"máy xăng 2.4 L",số tự động,80000,399 Triệu
4394829,2019,Xe cũ,"Kia Morning Luxury",TP HCM,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.25 L",số tự động,9000,390 Triệu
4193530,2016,Xe cũ,"Mercedes Benz E class E200",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,40000,1 Tỷ 399 Triệu
4301454,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 2.5 L",số tự động,9000,1 Tỷ 230 Triệu
4039163,2021,Xe mới,"Subaru Forester 2.0i-S EyeSight",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 88 Triệu
4378494,2022,Xe mới,"Suzuki Carry Pro",Long An,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tay,0,294 Triệu
4365762,2022,Xe mới,"Honda CRV G",Hà Nội,Xe lắp ráp trong nước,màu nâu,"máy xăng 1.5 L",số tự động,0,1 Tỷ 8 Triệu
4407471,2018,Xe cũ,"Kia Morning S AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.25 L",số tự động,40000,348 Triệu
4313070,2018,Xe cũ,"Chevrolet Colorado High Country 2.5L 4x4 AT",TP HCM,Xe nhập khẩu,màu xám,"máy dầu 2.5 L",số tự động,69000,698 Triệu
4379874,2015,Xe cũ,"Ford Ranger Wildtrak 3.2L 4x4 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 3.2 L",số tự động,80000,715 Triệu
4324465,2018,Xe cũ,"Mazda CX5 2.5 AT 2WD",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.5 L",số tự động,60000,799 Triệu
3642107,2022,Xe mới,"Mitsubishi Triton 4x2 AT",TP HCM,Xe nhập khẩu,màu trắng,"máy dầu 2.4 L",số tự động,0,650 Triệu
4375612,2017,Xe cũ,"Ford Explorer Limited 2.3L EcoBoost",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.3 L",số tự động,41000,1 Tỷ 390 Triệu
4184162,2022,Xe mới,"VinFast VF9 Eco",Hà Nội,Xe lắp ráp trong nước,màu xám,"xe điện 0.2 L",số tự động,0,1 Tỷ 193 Triệu
2544562,2022,Xe mới,"Hyundai Creta Cao cấp 1.5 AT",TP HCM,Xe nhập khẩu,màu bạc,"máy xăng 1.5 L",số tự động,0,730 Triệu
4385899,2020,Xe cũ,"Kia Rondo GMT",Long An,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tay,11000,516 Triệu
4086222,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT",TP HCM,Xe lắp ráp trong nước,màu bạc,"máy dầu 2.4 L",số tự động,0,1 Tỷ 30 Triệu
4370551,2013,Xe cũ,"Kia Carens SXAT",Hà Nội,Xe lắp ráp trong nước,màu xám,"máy xăng 2.0 L",số tự động,68000,365 Triệu
4085777,2022,Xe mới,"Toyota Vios G 1.5 CVT",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.5 L",số tự động,0,569 Triệu
4378127,2017,Xe cũ,"Mercedes Benz C class C200",Khánh Hòa,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,39588,1 Tỷ 90 Triệu
4245936,2018,Xe cũ,"Mazda CX5 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,23000,765 Triệu
4322256,2004,Xe cũ,"Toyota Land Cruiser GX 4.5",TP HCM,Xe lắp ráp trong nước,màu ghi,"máy xăng 4.5 L",số tay,120000,439 Triệu
4366225,2016,Xe cũ,"Honda CRV 2.4 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.4 L",số tự động,70000,715 Triệu
4394046,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,8000,1 Tỷ 255 Triệu
4395547,2017,Xe cũ,"Mazda 3 1.5 AT",Vĩnh Phúc,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,50000,535 Triệu
4296833,2022,Xe mới,"Toyota Corolla Cross 1.8V",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 1.8 L",số tự động,0,830 Triệu
4405653,2018,Xe cũ,"Hyundai Elantra 1.6 MT",Vĩnh Phúc,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tay,50000,435 Triệu
4103786,2022,Xe mới,"Kia K3 Premium 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.6 L",số tự động,0,674 Triệu
4294208,2020,Xe cũ,"Honda CRV G",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.5 L",số tự động,8000,955 Triệu
4394284,2015,Xe cũ,"Kia Morning Van 1.0 AT",Hà Nội,Xe nhập khẩu,màu kem,"máy xăng 1.0 L",số tự động,47000,258 Triệu
4149072,2011,Xe cũ,"Lexus RX 350 AWD",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 3.5 L",số tự động,67899,1 Tỷ 250 Triệu
4388921,2022,Xe mới,"Ford Everest Titanium 2.0L 4x2 AT",Hà Nội,Xe nhập khẩu,màu trắng,"máy dầu 2.0 L",số tự động,0,1 Tỷ 158 Triệu
4345661,2014,Xe cũ,"Mercedes Benz S class S400L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,80000,2 Tỷ 150 Triệu
4383786,2016,Xe cũ,"Mercedes Benz GLS 400 4Matic",Hà Nội,Xe nhập khẩu,màu nâu,"máy xăng 3.0 L",số tự động,67000,2 Tỷ 650 Triệu
4315335,2011,Xe cũ,"Lexus GX 460",TP HCM,Xe nhập khẩu,màu vàng,"máy xăng 4.6 L",số tự động,78000,2 Tỷ 180 Triệu
4376950,2016,Xe cũ,"Mercedes Benz C class C200",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy xăng 2.0 L",số tự động,40000,950 Triệu
3820788,2021,Xe mới,"Isuzu MU-X Prestige 1.9 4X2 AT",Hà Nội,Xe nhập khẩu,màu bạc,"máy dầu 1.9 L",số tự động,0,880 Triệu
4328466,2020,Xe cũ,"VinFast Lux A 2.0 Plus 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 2.0 L",số tự động,11000,795 Triệu
4379356,2020,Xe cũ,"Toyota Camry 2.5Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,26000,1 Tỷ 245 Triệu
4409075,2018,Xe cũ,"Hyundai Tucson 1.6 AT Turbo",TP HCM,Xe lắp ráp trong nước,màu đen,"máy xăng 1.6 L",số tự động,32000,820 Triệu
4257163,2022,Xe mới,"Toyota Vios E 1.5 MT",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tay,0,448 Triệu
4339292,2013,Xe cũ,"LandRover Range Rover Evoque Dynamic",TP HCM,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,28000,1 Tỷ 250 Triệu
3889041,2022,Xe mới,"Kia Soluto 1.4 AT Deluxe",Hà Nội,Xe lắp ráp trong nước,màu cát,"máy xăng 1.4 L",số tự động,0,444 Triệu
4405907,2018,Xe cũ,"Ford Ranger Wildtrak 2.0L 4x4 AT",TP HCM,Xe nhập khẩu,màu đen,"máy dầu 2.0 L",số tự động,60000,835 Triệu
4260498,2022,Xe mới,"Toyota Camry 2.0Q",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,0,1 Tỷ 170 Triệu
4065818,2022,Xe mới,"Kia Soluto 1.4 AT Luxury",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.4 L",số tự động,0,474 Triệu
4330445,2020,Xe cũ,"Mercedes Benz S class S450L Luxury",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 3.0 L",số tự động,8000,4 Tỷ 600 Triệu
4366791,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,662 Triệu
4307791,2014,Xe cũ,"LandRover Range Rover Vogue 3.0",Hà Nội,Xe nhập khẩu,màu trắng,"máy xăng 3.0 L",số tự động,50000,3 Tỷ 980 Triệu
4360020,2016,Xe cũ,"LandRover Range Rover SV Autobiography LWB 5.0",Hà Nội,Xe nhập khẩu,màu xám,"máy xăng 5.0 L",số tự động,30000,7 Tỷ 650 Triệu
3463893,2021,Xe mới,"Toyota Corolla altis 1.8E AT",Vĩnh Phúc,Xe lắp ráp trong nước,màu đen,"máy xăng 1.8 L",số tự động,0,733 Triệu
4398762,2020,Xe cũ,"Hyundai Tucson 2.0 AT CRDi",Phú Thọ,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.0 L",số tự động,12000,950 Triệu
4227765,2022,Xe mới,"Hyundai SantaFe Tiêu chuẩn 2.2L",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy dầu 2.2 L",số tự động,0,1 Tỷ 130 Triệu
4103764,2022,Xe mới,"Kia K3 Luxury 1.6 AT",Hà Nội,Xe lắp ráp trong nước,màu xanh,"máy xăng 1.6 L",số tự động,0,639 Triệu
3171105,2022,Xe mới,"Peugeot 3008 AL",Lâm Đồng,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.6 L",số tự động,0,1 Tỷ 124 Triệu
4268587,2022,Xe mới,"Hyundai i10 1.2 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 1.25 L",số tự động,0,435 Triệu
3789898,2016,Xe cũ,"Mazda 6 2.0 AT",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.0 L",số tự động,42000,620 Triệu
4346619,2015,Xe cũ,"LandRover Discovery Sport HSE Luxury",Hà Nội,Xe nhập khẩu,màu đen,"máy xăng 2.0 L",số tự động,50000,1 Tỷ 850 Triệu
4160077,2013,Xe cũ,"LandRover Range Rover Autobiography 3.0",Hà Nội,Xe nhập khẩu,màu đen,"máy dầu 3.0 L",số tự động,55000,3 Tỷ 680 Triệu
4391347,2019,Xe cũ,"Hyundai SantaFe 2.4L HTRAC",Hà Nội,Xe lắp ráp trong nước,màu trắng,"máy xăng 2.4 L",số tự động,24000,1 Tỷ 50 Triệu
3457898,2022,Xe mới,"Toyota Yaris G 1.5 AT",Bình Dương,Xe nhập khẩu,màu cam,"máy xăng 1.5 L",số tự động,0,684 Triệu
2928467,2022,Xe mới,"Mazda 3 1.5L Sport Premium",Hà Nội,Xe lắp ráp trong nước,màu đỏ,"máy xăng 1.5 L",số tự động,0,761 Triệu
4164824,2022,Xe mới,"Toyota Camry 2.5Q",Hưng Yên,Xe nhập khẩu,màu đen,"máy xăng 2.5 L",số tự động,0,1 Tỷ 370 Triệu
3207105,2022,Xe mới,"Isuzu NQR 75ME4",TP HCM,Xe lắp ráp trong nước,màu trắng,"máy dầu",số tay,0,830 Triệu
1969019,2022,Xe mới,"Ford Ranger XLS 2.2L 4x2 AT",Hà Nội,Xe lắp ráp trong nước,màu đen,"máy dầu 2.2 L",số tự động,0,600 Triệu
3787523,2022,Xe mới,"Hyundai Mighty 110XL mui phủ bạt",Ninh Bình,Xe lắp ráp trong nước,màu xanh,"máy dầu",số tay,0,828 Triệu
4185001,2022,Xe mới,"Mazda 2 Luxury",An Giang,Xe nhập khẩu,màu xanh,"máy xăng 1.5 L",số tự động,0,559 Triệu
4227468,2022,Xe mới,"Toyota Fortuner 2.4G 4x2 AT Legende",Hưng Yên,Xe lắp ráp trong nước,màu trắng,"máy dầu",số tự động,0,1 Tỷ 248 Triệu
4397910,2019,Xe cũ,"Hyundai Elantra 2.0 AT",Hà Nam,Xe lắp ráp trong nước,màu đỏ,"máy xăng 2.0 L",số tự động,5000,605 Triệu
