Title,Sub-category,Category,Author,Seller Name,Current Price,Origin Price,Review Rating,Sales,Publisher,Paper Size,Cover Type,Num Pages
Những con đường tơ lụa,Lịch Sử Thế Giới,Sách Lịch sử,Peter Frankopan,Tiki Trading,392.000 ₫,490.000 ₫,4.9,1000+,Công ty phát hành PHANBOOK, 19 x 26.5 cm, Bìa mềm,858
Người Bị CIA Cưa Chân Sáu Lần (Tái Bản 2018),Lịch Sử Việt Nam,Sách Lịch sử,Mã Thiện Đồng,Tiki Trading,75.500 ₫,95.000 ₫,4.9,289,Công ty phát hành NXB Tổng Hợp, 14.5 x 20.5 cm, Bìa mềm,280
Thiên Hoàng Minh Trị ( Bìa Mềm ),Lịch Sử Thế Giới,Sách Lịch sử,Donald Keene,Tiki Trading,195.000 ₫,300.000 ₫,4.9,447,Công ty phát hành Công Ty Cổ Phần Văn Hóa Đông A, 15.5 x 24, Bìa mềm,1112
Sapiens: Lược Sử Loài Người Bằng Tranh - Tập 1: Khởi Đầu Của Loài Người,Lịch Sử Thế Giới,Sách Lịch sử,Yuval Noah Harari,Sống Official,231.150 ₫,345.000 ₫,5,58, Nhà Xuất Bản Dân Trí, 15.5 x 24, Bìa cứng,248
"Bộ Sách Lịch Sử Châu Phi: Red Nile - Tiểu Sử Của Dòng Sông Vĩ Đại Nhất Thế Giới + Phi Châu Thịnh Vượng - Lịch Sử 5000 Năm Của Sự Giàu Có, Tham Vọng Và Nỗ Lực (Tặng Kèm Boxset)",Lịch Sử Thế Giới,Sách Lịch sử,nhieu tac gia,Alpha Books Official,621.600 ₫,888.000 ₫,4.5,58, Nhà Xuất Bản Thế Giới, 15.5 x 24, Bìa cứng,1664
Tâm Lý Dân Tộc An Nam,Lịch Sử Việt Nam,Sách Lịch sử,Paul Giran,ETS Books,70.850 ₫,109.000 ₫,5,8, Nhà Xuất Bản Hội Nhà Văn, 16 x 24 cm, Bìa mềm,200
Xứ Đàng Trong,Lịch Sử Việt Nam,Sách Lịch sử,Cristoforo Borri,ETS Books,64.350 ₫,99.000 ₫,5,2, Nhà Xuất Bản Tổng hợp TP.HCM, 15.5 x 24, Bìa mềm,236
 Lược Sử Loài Người Bằng Tranh - Tập 2: Các Trụ Cột Của Nền Văn Minh,Lịch Sử Thế Giới,Sách Lịch sử,Yuval Noah Harari,Alpha Books Official,310.300 ₫,345.000 ₫,4.8,20, Nhà Xuất Bản Dân Trí,27.5 x 20.5 cm, Bìa cứng,256
Tìm Hiểu Xã Hội Việt Nam Thời Lý - Trần,Lịch Sử Việt Nam,Sách Lịch sử,"Viện Sử học,  Viện Hàn Lâm Khoa Học Xã Hội Việt Nam",MaiHaBooks,223.200 ₫,279.000 ₫,4.9,22, Nhà Xuất Bản Khoa Học Xã Hội, 15.5 x 24, Bìa mềm,536
"Súng, Vi Trùng Và Thép: Định Mệnh Của Các Xã Hội Loài Người (Tái Bản 2021)",Lịch Sử Thế Giới,Sách Lịch sử,Jared Diamond,Sống Official,194.350 ₫,299.000 ₫,5,121, Nhà Xuất Bản Thế Giới, 15.5 x 24, Bìa mềm,660
Dương Văn Minh - Tổng Thống Cuối Cùng Của Chính Quyền Sài Gòn,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Trần Thiết,Tiki Trading,200.000 ₫,250.000 ₫,5,22, Nhà Xuất Bản Tổng hợp TP.HCM, 16x24cm, Bìa mềm,592
Thiên Hoàng Minh Trị ( Bìa Cứng ),Lịch Sử Thế Giới,Sách Lịch sử,Donald Keene,Tiki Trading,239.000 ₫,350.000 ₫,4.4,478,Công ty phát hành Công Ty Cổ Phần Văn Hóa Đông A, 15.5 x 24, Bìa cứng,1112
Lịch Sử Đô Thị Hiện Đại,Lịch Sử Thế Giới,Sách Lịch sử,Shane Ewen,Tiki Trading,116.000 ₫,169.000 ₫,4.8,42, Nhà Xuất Bản Dân Trí, 14.5x20.5, Bìa mềm,344
Sát Thát & Ông Cha Ta Đánh Giặc Thế Nào,Lịch Sử Việt Nam,Sách Lịch sử,Hoàng Đạo Thúy,Tiki Trading,48.750 ₫,75.000 ₫,4.8,195, Nhà Xuất Bản Dân Trí, 14 x 20.5cm, Bìa mềm,192
Những Cuốn Sách Thay Đổi Lịch Sử,Lịch Sử Thế Giới,Sách Lịch sử,.,Tiki Trading,292.000 ₫,390.000 ₫,4.8,1000+, Nhà Xuất Bản Dân Trí, 25 x 30, Bìa cứng,256
Cách Mạng Ruộng Đất Ở Việt Nam,Lịch Sử Việt Nam,Sách Lịch sử,"Trần Phương, Viện Kinh tế Việt Nam, Viện Hàn Lâm Khoa Học Xã Hội Việt Nam",MaiHaBooks,149.250 ₫,199.000 ₫,5,130, Nhà Xuất Bản Khoa Học Xã Hội, 25 x 30, Bìa mềm,440
Cuộc Duy Tân Minh Trị (1858 - 1881) - Một cuộc cách mạng hiếm thấy trong lịch sử,Lịch Sử Thế Giới,Sách Lịch sử,Giáo sư Tiến sĩ Đặng Lương Mô,Tiki Trading,95.500 ₫,120.000 ₫,4.8,69, Nhà Xuất Bản Tổng hợp TP.HCM, 25 x 30, Bìa mềm,295
Chuyển Biến Xã Hội Miền Nam Việt Nam 1954 - 1975,Lịch Sử Việt Nam,Sách Lịch sử,PGS.TS Nguyễn Đình Lê,khangvietbook,87.000 ₫,169.000 ₫,4.8,285,Công ty phát hành Khang Việt Book, 16 x 24 cm, Bìa mềm,352
Nước Đức Thế Kỷ XIX (Tái Bản),Lịch Sử Thế Giới,Sách Lịch sử,Nguyễn Xuân Xanh,Tiki Trading,80.400 ₫,120.000 ₫,4.8,495,Công ty phát hành Zenbooks, 14 x 20.5 cm, Bìa mềm,352
"Sách bí ẩn lịch sử mysteries in history bách khoa toàn thư - bìa cứng, in màu",Lịch Sử Thế Giới,Sách Lịch sử,nhieu tac gia,Hiệu sách Gen books,350.000 ₫,499.000 ₫,5,18, Nhà Xuất Bản Lao Động, 25 x 30, Bìa cứng,256
Thiên Hạ Chi Vương,Lịch Sử Việt Nam,Sách Lịch sử,Trường An,Tiki Trading,34.900 ₫,48.000 ₫,4.2,768,Công ty phát hành NXB Phụ Nữ Việt Nam, 15.5 x 23.5 cm, Bìa mềm,160
"Phi Châu Thịnh Vượng - Lịch Sử 5000 Năm Của Sự Giàu Có, Tham Vọng Và Nỗ Lực",Lịch Sử Thế Giới,Sách Lịch sử,Martin Meredith,Sống Official,317.850 ₫,489.000 ₫,4.5,14, Nhà Xuất Bản Thế Giới, 25 x 30, Bìa cứng,944
Chế Độ Thực Dân Pháp Trên Đất Nam Kỳ (1859-1954) (Tập 1) (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,TG Nguyễn Đình Tư,Tiki Trading,128.000 ₫,160.000 ₫,4.7,484,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,562
Lịch Sử Việt Nam Từ Nguồn Gốc Đến Cuối Thế Kỷ XIX - Quyển Hạ,Lịch Sử Việt Nam,Sách Lịch sử,Đào Duy Anh,VIETNAMBOOK,95.200 ₫,136.000 ₫,4.7,141, Nhà Xuất Bản Hà Nội, 16 x 24 cm, Bìa mềm,272
Phủ Biên Tạp Lục,Lịch Sử Việt Nam,Sách Lịch sử,"Lê Quý Đôn, Dương Văn An",MaiHaBooks,236.000 ₫,289.000 ₫,4.8,15, Nhà Xuất Bản Khoa Học Xã Hội, 16 x 24 cm, Bìa mềm,602
Ô Châu Cận Lục,Lịch Sử Thế Giới,Sách Lịch sử,Will Durant,Tiki Trading,171.000 ₫,200.000 ₫,4.9,258, Nhà Xuất Bản Khoa Học Xã Hội, 14 x 22 cm, Bìa mềm,398
Lịch Sử Tư Tưởng Trung Quốc (Bìa Cứng),Lịch Sử Thế Giới,Sách Lịch sử,nhieu tac gia,Sống Official,324.350 ₫,499.000 ₫,5,2, Nhà Xuất Bản Thế Giới, 14 x 22 cm, Bìa cứng,684
Lịch Sử Việt Nam Từ Nguồn Gốc Đến Cuối Thế Kỷ XIX - Quyển Thượng,Lịch Sử Việt Nam,Sách Lịch sử,Đào Duy Anh,VIETNAMBOOK,123.000 ₫,176.000 ₫,4.8,168, Nhà Xuất Bản Hà Nội, 14 x 22 cm, Bìa mềm,350
"The Bomber Mafia: Giấc Mơ, Cám Dỗ Và Đêm Dài Nhất Trong Thế Chiến II",Lịch Sử Thế Giới,Sách Lịch sử,Malcolm Gladwell,Tiki Trading,85.500 ₫,150.000 ₫,4.8,31, Nhà Xuất Bản Thế Giới, 14 x 20.5 cm, Bìa mềm,240
SÁCH QUAN CHẾ (Tái bản theo bản in năm 1888),Lịch Sử Việt Nam,Sách Lịch sử,Huình Tịnh Paulus Của,MaiHaBooks,126.750 ₫,169.000 ₫,4.7,34, Nhà Xuất Bản Thế Giới, 14 x 22 cm, Bìa mềm,192
Lịch Sử Văn Minh Thế Giới - Phần X/XI : Rousseau và Cách Mạng (Bộ 5 tập),Lịch Sử Thế Giới,Sách Lịch sử,Will Durant,Balanced Scorecard Vietnam,731.250 ₫,975.000 ₫,5,10, nxb khoa hoc xa hoi, 14 x 22 cm, Bìa cứng,1867
Sự Hưng Thịnh Và Suy Tàn Của Athens,Lịch Sử Thế Giới,Sách Lịch sử,Plutarch,Tiki Trading,137.000 ₫,199.000 ₫,4.4,687,Công ty phát hành Omega Plus, 14 x 22 cm, Bìa mềm,416
Quốc Sử Tạp Lục,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Thiệu Lâu,Tiki Trading,103.000 ₫,138.000 ₫,4.7,560,Công ty phát hành Nhã Nam, 14 x 22 cm,   Bìa mềm,524
Việt Nam Sử Lược - Bộ thông sử chi tiết đầu tiên được viết bằng chữ Quốc ngữ - Ấn bản cao cấp,Lịch Sử Việt Nam,Sách Lịch sử,Trần Trọng Kim,Thư Quán Hạnh Phúc,360.000 ₫,450.000 ₫,4.9,33, Nhà Xuất Bản Văn Học, 14 x 22 cm, Bìa cứng,656
Sách: Quan hệ biên giới trên đất liền giữa Trung Quốc với các quốc gia láng giềng,Lịch Sử Thế Giới,Sách Lịch sử,PGS. TS. Đinh Quang Hải,MaiHaBooks,190.000 ₫,259.000 ₫,5,10, Nhà Xuất Bản Khoa Học Xã Hội, 14 x 22 cm, Bìa mềm,372
Lễ Thành Hầu Nguyễn Hữu Cảnh Từ Danh Tướng Đến Tôn Thần,Lịch Sử Việt Nam,Sách Lịch sử,Trần Hoàng Vũ,Tiki Trading,75.500 ₫,95.000 ₫,4.7,77,Công ty phát hành NXB Tổng Hợp, 14 x 20.5, Bìa mềm,264
Vương Hồng Sển - Hơn Nửa Đời Hư (Hồi Ký),Lịch Sử Việt Nam,Sách Lịch sử,Vương Hồng Sển,Nhà sách Fahasa,192.300 ₫,250.000 ₫,4.6,38,Công ty phát hành NXB Trẻ, 14 x 20 cm, Bìa mềm,946
Khai Nguyên Rồng Tiên,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Mạnh Tiến,sách tao đàn,188.000 ₫,235.000 ₫,4.9,81, Nhà Xuất Bản Hội Nhà Văn, 14 x 22 cm, Bìa mềm,346
Thiệu Bảo Bình Nguyên 04: Khúc Tráng Ca Mùa Hạ,Lịch Sử Việt Nam,Sách Lịch sử,Hồng Thái,Tiki Trading,82.400 ₫,97.000 ₫,5,222,Công ty phát hành NXB Trẻ, 15.5 x 23 cm, Bìa mềm,206
"Tư Trị Thông Giám - Tập 3 (Bìa Cứng, Bọc Vải, Phủ Nhũ)",Lịch Sử Thế Giới,Sách Lịch sử,Tư Mã Quang,Tiki Trading,176.000 ₫,269.000 ₫,4.9,458,Công ty phát hành Tri Thức Trẻ Books, 14 x 22 cm, Bìa cứng,624
Vương Triều Tudor Cuối Cùng,Lịch Sử Thế Giới,Sách Lịch sử,Philippa Gregory,Saigon Books Official,50.000 ₫,220.000 ₫,4.8,39, Nhà Xuất Bản Văn Hóa - Văn Nghệ, 16 x 24 cm, Bìa mềm,604
Sách lịch sử - Những trận đánh nổi tiếng trong lịch sử Việt Nam từ khi có Đảng,Lịch Sử Việt Nam,Sách Lịch sử,Nhóm Trí Thức Việt,Tiệmsách Hạnh phúc,64.600 ₫,76.000 ₫,4.7,47, Nhà Xuất Bản Hồng Đức, 14 x 22 cm, Bìa mềm,228
Chinh Chiến Và Từ Bỏ - Nghiên Cứu Quan Hệ Việt Nam - Trung Quốc Đời Minh,Lịch Sử Thế Giới,Sách Lịch sử,Trịnh Vĩnh Thường,Tiki Trading,121.000 ₫,165.000 ₫,4.3,43, Nhà Xuất Bản Tổng hợp TP.HCM, 16 x 24 cm, Bìa mềm,388
Đồ Sứ Ký Kiểu Thời Nguyễn (Commissioned Patterned Porcelains In The Nguyễn Era),Lịch Sử Việt Nam,Sách Lịch sử,Trần Đức Anh Sơn,Tiki Trading,718.000 ₫,900.000 ₫,5,200,Công ty phát hành NXB Tổng Hợp,23 x 25, Bìa mềm,338
Sapiens - Lược Sử Loài Người Bằng Tranh - Tập 2 : Những Trụ Cột Của Nền Văn Minh,Lịch Sử Thế Giới,Sách Lịch sử,Yuval Noah Harari,Tiki Trading,237.000 ₫,345.000 ₫,4.6,161, Nhà Xuất Bản Dân Trí, 20.5 x 27.5 cm, Bìa cứng,256
"Tư Trị Thông Giám - Tập 4 (Bìa Cứng, Bọc Vải, Phủ Nhũ)",Lịch Sử Thế Giới,Sách Lịch sử,Tư Mã Quang,Tiki Trading,213.000 ₫,286.000 ₫,4.9,505,Công ty phát hành Tri Thức Trẻ Books, 16 x 24 cm, Bìa cứng,564
1491: Những Khám Phá Mới Về Châu Mỹ Thời Kỳ Tiền Columbus,Lịch Sử Thế Giới,Sách Lịch sử,Charles C. Mann,Tiki Trading,187.000 ₫,250.000 ₫,4.7,330,Công ty phát hành Huy Hoàng Bookstore, 16 x 24 cm, Bìa mềm,664
Danh Tướng - Các Nhà Cầm Quân Vĩ Đại Nhất Trong Lịch Sử,Lịch Sử Thế Giới,Sách Lịch sử,R.G.Grant,Tiki Trading,375.000 ₫,500.000 ₫,4.7,1000+,Công ty phát hành Công Ty Cổ Phần Văn Hóa Đông A,, Bìa cứng,360
Lãnh Đạo Sự Thay Đổi – Change,Lịch Sử Thế Giới,Sách Lịch sử,"John P. Kotter, Vanessa Akhtar, Gaurav Gupta",Tiki Trading,108.500 ₫,155.000 ₫,5,75, Nhà Xuất Bản Tổng hợp TP.HCM, 15 x 23 cm, Bìa mềm,284
Chính Sách Ngụ Binh Ư Nông Các Thời Lý-Trần-Lê Sơ (Thế Kỷ XI - Thế Kỷ XV),Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Anh Dũng,MaiHaBooks,89.250 ₫,119.000 ₫,4.4,13, Nhà Xuất Bản Khoa Học Xã Hội, 14 x 20 cm, Bìa mềm,210
Thiệu Bảo Bình Nguyên 03: Sơn Hà Rực Lửa,Lịch Sử Việt Nam,Sách Lịch sử,Hồng Thái,Tiki Trading,79.000 ₫,93.000 ₫,5,221,Công ty phát hành NXB Trẻ, 15.5 x 23 cm, Bìa mềm,206
Tổ Chức Bộ Máy Nhà Nước Quân Chủ Việt Nam Từ Năm 939 Đến Năm 1884,Lịch Sử Việt Nam,Sách Lịch sử,PGS. TS. Nguyễn Minh Tường,VIETNAMBOOK,351.000 ₫,585.000 ₫,4.7,116,Công ty phát hành Vinabook JSC, 15.5 x 23 cm, Bìa cứng,900
Những Vị Thần Bắc Âu,Lịch Sử Thế Giới,Sách Lịch sử,.,Tiki Trading,131.000 ₫,175.000 ₫,4.9,227, Nhà Xuất Bản Hà Nội, 20.5 x 28.5 cm, Bìa cứng,166
Thiệu Bảo Bình Nguyên 02: Trước Cơn Dông Tố,Lịch Sử Việt Nam,Sách Lịch sử,Hồng Thái,Tiki Trading,67.900 ₫,80.000 ₫,5,228,Công ty phát hành NXB Trẻ, 15.5 x 23 cm, Bìa mềm,206
Những Đỉnh Núi Du Ca,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Mạnh Tiến,sách tao đàn,188.000 ₫,235.000 ₫,5,52, Nhà Xuất Bản Hội Nhà Văn, 15.5 x 23 cm, Bìa mềm,410
Việt Sử Yếu,Lịch Sử Việt Nam,Sách Lịch sử,Hoàng Cao Khải,Tiki Trading,208.000 ₫,320.000 ₫,4.8,328, Nhà Xuất Bản Hồng Đức, 15.5 x 24 cm, Bìa cứng,766
Diễn Tiến Văn Hóa Nguồn Gốc Chữ Hán - Quyển 1,Lịch Sử Việt Nam,Sách Lịch sử,"Nhiều Tác Giả, Nhiều Tác Giả, Nhiều tác giả, Nhiều Tác Giả , Nhiều Tác giả, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhieu tac gia, nhiều tác giả, Nhiều Tác Gỉa",Nhà sách Fahasa,341.200 ₫,438.000 ₫,4.3,6, Nhà Xuất Bản Văn Hóa - Văn Nghệ,24 x 17 cm, Bìa mềm,1069
Những Năm Tháng Không Thể Nào Quên,Lịch Sử Việt Nam,Sách Lịch sử,Võ Nguyên Giáp,Nhà sách Fahasa,94.600 ₫,130.000 ₫,5,34,Công ty phát hành NXB Trẻ, 15.5 x 24 cm, Bìa mềm,392
Việt Nam Thời Dựng Nước,Lịch Sử Việt Nam,Sách Lịch sử,Keith Weller Taylor,Tiki Trading,194.350 ₫,299.000 ₫,4.7,416, Nhà Xuất Bản Dân Trí, 15.5 x 24 cm, Bìa cứng,572
Trần Quốc Tuấn ( Tiểu Thuyết Lịch Sử ),Lịch Sử Việt Nam,Sách Lịch sử,Trần Thanh Cảnh,BestBooks Store,111.200 ₫,139.000 ₫,4.9,69, Nhà Xuất Bản Hội Nhà Văn, 15.5 x 24 cm, Bìa mềm,224
Việt Nam Thời Dựng Nước,Lịch Sử Việt Nam,Sách Lịch sử,Keith Weller Taylor,Tiki Trading,194.350 ₫,299.000 ₫,4.7,416, Nhà Xuất Bản Dân Trí, 15.5 x 24 cm, Bìa cứng,572
Phần 11: Văn Minh Thời Đại Napoleon - Tập 1: Đại Cách Mạng Pháp - Lịch Sử Văn Minh Thế Giới (Tái Bản),Lịch Sử Thế Giới,Sách Lịch sử,"Ariel Durant, Will",Tiki Trading,133.200 ₫,185.000 ₫,5,29, Nhà Xuất Bản Khoa Học Xã Hội, 14 x 22 cm, Bìa cứng,388
Những Vấn Đề Lịch Sử Thời Trịnh Nguyễn,Lịch Sử Việt Nam,Sách Lịch sử,Nhiều Tác Giả,Nhà sách Fahasa,167.400 ₫,215.000 ₫,4.5,6, Nhà Xuất Bản Hồng Đức,24 x 16 cm, Bìa mềm,420
Sách Bí Ẩn Của Lịch Sử - Mysteries In History,Lịch Sử Thế Giới,Sách Lịch sử,Nhiều,Sách Giáo Dục Quốc Tế,350.000 ₫,499.000 ₫,4.8,29, Nhà Xuất Bản Lao Động, 16 x 24 cm, Bìa cứng,256
Những Vấn Đề Lịch Sử Và Văn Hóa Champa,Lịch Sử Việt Nam,Sách Lịch sử,Đỗ Trường Giang,MaiHaBooks,263.200 ₫,329.000 ₫,5,38, Nhà Xuất Bản Thế Giới, 16 x 24 cm, Bìa mềm,528
Chế Độ Thực Dân Pháp Trên Đất Nam Kỳ (1859-1954) (Tập 2) (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,TG Nguyễn Đình Tư,Tiki Trading,143.000 ₫,165.000 ₫,4.9,391,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,568
Trăng Nước Chương Dương (Tái Bản 2022),Lịch Sử Việt Nam,Sách Lịch sử,Hà Ân,Tiki Trading,135.000 ₫,185.000 ₫,5,14, Nhà Xuất Bản Kim Đồng, 16 x 24 cm, Bìa cứng,280
Di Sản Hồ Chí Minh,Lịch Sử Việt Nam,Sách Lịch sử,.,Nhà sách Fahasa,21.800 ₫,25.000 ₫,5,8, NXB Trẻ, 9 x 12.5 cm, Bìa mềm,52
Răng Sư Tử,Lịch Sử Thế Giới,Sách Lịch sử,Yên Ba,Tiki Trading,162.000 ₫,250.000 ₫,4.6,1000+,Công ty phát hành Công Ty Cổ Phần Văn Hóa Đông A, 16 x 24 cm, Bìa mềm,860
Đức Thánh Trần ,Lịch Sử Việt Nam,Sách Lịch sử,Trần Thanh Cảnh,Nhà sách Fahasa,84.550 ₫,89.000 ₫,4.7,97,Công ty phát hành Thái Hà, 15.5 x 23 cm, Bìa mềm,251
Tìm Hiểu Giai Cấp Tư Sản Việt Nam Thời Pháp Thuộc,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Công Bình,MaiHaBooks,104.250 ₫,139.000 ₫,5,39, Nhà Xuất Bản Khoa Học Xã Hội,20 x 14, Bìa mềm,262
Lược Khảo Văn Học I – Những Vấn Đề Tổng Quát,Lịch Sử Việt Nam,Sách Lịch sử,Nguyễn Văn Trung,Tiki Trading,71.500 ₫,90.000 ₫,4.9,199,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,244
"Phần 10, Tập 1 Của Bộ Sách: “Rousseau Và Cách Mạng” - Nước Pháp Trước Cơn Đại Hồng Thủy",Lịch Sử Thế Giới,Sách Lịch sử,"Ariel Durant, Will",Balanced Scorecard Vietnam,150.000 ₫,205.000 ₫,4.7,49, Nhà Xuất Bản Khoa Học Xã Hội, 14 x22 cm, Bìa cứng,540
Lịch Sử Văn Minh Ả Rập,Lịch Sử Thế Giới,Sách Lịch sử,Nhiều Tác Giả,NVP,141.770 ₫,177.000 ₫,4,6,Công ty phát hành MCBOOKS,14.5 x 20.5, Bìa mềm,526
54 Vị Hoàng Hậu Việt Nam (2019),Lịch Sử Việt Nam,Sách Lịch sử,Đặng Việt Thủy - Đặng Thành Trung,VIETNAMBOOK,60.000 ₫,100.000 ₫,4.8,197,Công ty phát hành Vinabook JSC, 14.5 x 20.5 cm, Bìa mềm,288
Lược Khảo Binh Chế Việt Nam Qua Các Thời Đại,Lịch Sử Việt Nam,Sách Lịch sử,Tiên Đàm Nguyễn Tường Phương,MaiHaBooks,75.000 ₫,109.000 ₫,4.7,28, Nhà Xuất Bản Khoa Học Xã Hội, 14.5 x 20.5 cm, Bìa mềm,126
"Tư Tưởng Chính Trị Thời Trần - Nội Dung, Đặc Điểm Và Ý Nghĩa Lịch Sử",Lịch Sử Việt Nam,Sách Lịch sử,TS. Nguyễn Thị Thùy Duyên,Nhà sách Fahasa,58.500 ₫,65.000 ₫,5,37, Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật, 14.5 x 20.5 cm, Bìa mềm,268
Vua Thành Thái ( Tiểu Thuyết Lịch Sử),Lịch Sử Việt Nam,Sách Lịch sử,"Nguyễn Hữu Nam, Lê Xuân Khoa",BestBooks Store,92.000 ₫,142.000 ₫,5,10, Nhiều Nhà Xuất Bản,24 x 15.5 cm, Bìa mềm,220
Lịch Sử Việt Nam Bằng Tranh (Tập 8) - Thời Lê Sơ,Lịch Sử Việt Nam,Sách Lịch sử,Trần Bạch Đằng (chủ biên),Tiki Trading,111.000 ₫,125.000 ₫,4.7,481,Công ty phát hành NXB Trẻ, 16 x 24 cm, Bìa mềm,308
Phủ Biên Tạp Lục,Lịch Sử Việt Nam,Sách Lịch sử,Lê Quý Đôn,MaiHaBooks,216.750 ₫,289.000 ₫,5,35, Nhà Xuất Bản Khoa Học Xã Hội, 14.5 x 20.5 cm, Bìa mềm,600
Lịch Sử Báo Chí Việt Nam 1865 - 1945,Lịch Sử Việt Nam,Sách Lịch sử,GS.TS.Đỗ Quang Hưng,VIETNAMBOOK,108.000 ₫,180.000 ₫,5,84,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 15.5 x 22 cm, Bìa mềm,359
Việt Quốc Công Lý Thường Kiệt,Lịch Sử Việt Nam,Sách Lịch sử,"Giang Hà Vị, Vi Linh",VIETNAMBOOK,46.800 ₫,78.000 ₫,4.8,186,Công ty phát hành Công Ty Cổ Phần Tri thức Văn Hóa Sách Việt Nam, 13 x 20.5 cm, Bìa mềm,240
Hỏi & Đáp Về Cuộc Đời Và Sự Nghiệp Của Chủ Tịch Hồ Chí Minh (Tái Bản),Lịch Sử Việt Nam,Sách Lịch sử,Bảo Tàng Hồ Chí Minh,Tiki Trading,55.200 ₫,65.000 ₫,4.5,56, NXB Trẻ, 14 x 20 cm, Bìa mềm,184
Nam Kỳ Địa Hạt Tổng Thôn Danh Hiệu Mục Lục - San Định Năm Nhâm Thìn 1892,Lịch Sử Việt Nam,Sách Lịch sử,"Nguyễn Đình Tư, Trần Văn Chánh",Nhà sách Fahasa,63.650 ₫,67.000 ₫,4.7,7,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,242
Như Mặt Trời Chói Lọi Chiếu Sáng Khắp Năm Châu,Lịch Sử Thế Giới,Sách Lịch sử,"Phan Duy Việt, Phan Khả Minh",Tiki Trading,67.500 ₫,85.000 ₫,4.9,141,Công ty phát hành NXB Tổng Hợp, 16 x 24 cm, Bìa mềm,282
Những Bài Dã Sử Việt (Bìa Cứng),Lịch Sử Việt Nam,Sách Lịch sử,Tạ Chí Đại Trường,Tiki Trading,127.000 ₫,159.000 ₫,4.9,211, Nhà Xuất Bản Tri Thức, 14 x 20.5 cm, Bìa cứng,450
12 Hoàng Đế La Mã,Lịch Sử Thế Giới,Sách Lịch sử,"Tranquillus, Caius Suetonius",Sống Official,213.850 ₫,329.000 ₫,4.9,32, Nhà Xuất Bản Thế Giới, 16 x 24 cm, Bìa mềm,772
Chính Trường Hoa Kỳ: Lịch Sử Đảng Phái,Lịch Sử Thế Giới,Sách Lịch sử,A. James Reichley,Trạm đọc,179.400 ₫,299.000 ₫,5,8, Nhà Xuất Bản Thế Giới, 16 x 24 cm, Bìa mềm,704
Đại Việt Sử Ký Toàn Thư (Tái Bản 2022),Lịch Sử Việt Nam,Sách Lịch sử,Đào Duy Anh,Nhà sách Fahasa,232.700 ₫,245.000 ₫,4,12, Nhà Xuất Bản Hồng Đức, 16 x 24 cm, Bìa cứng,1284
Thuận Quảng Thời Tây Sơn,Lịch Sử Việt Nam,Sách Lịch sử,PGS.TS. Đỗ Bang (Chủ biên),VIETNAMBOOK,101.400 ₫,169.000 ₫,5,136,Công ty phát hành Vinabook JSC, 16 x 24 cm, Bìa mềm,328
