address,area,price,floor,room,buildingLine
" Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",80m2,"15,5 tỷ ",8,7,7m
" Đường Võ Chí Công, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",37m2,"3,7 tỷ ",---,---,---
" Phố Phúc Xá, Phường Phúc Xá, Quận Ba Đình, Hà Nội",32m2,"7,3 tỷ ",4,3,8m
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",49m2,"12,7 tỷ ",---,---,---
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",126m2,65 tỷ ,5,5,10m
" Đường Phú Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",185m2,41 tỷ ,6,---,8m
" Phố Ngũ Xã, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",69m2,35 tỷ ,8,5,15m
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",65m2,"4,8 tỷ ",---,---,9m
" Phố Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",20m2,"17,5 tỷ ",5,6,9m
" Phố Hàng Đường, Phường Hàng Đào, Quận Hoàn Kiếm, Hà Nội",72m2,38 tỷ ,4,4,9m
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",150m2,29 tỷ ,20,8,5m
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",24m2,"2,9 tỷ ",---,4,---
" Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",80m2,"15,5 tỷ ",8,7,7m
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",110m2,35 tỷ ,10,6,4m
" Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",70m2,"9,4 tỷ ",4,4,20m
" Đường Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",40m2,"3,6 tỷ ",3,3,"4,5m"
" Đường Võ Văn Dũng, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",50m2,"15,8 tỷ ",---,---,---
" Phố Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",24m2,"3,95 tỷ ",3,5,7m
" Phố Vũ Hữu, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",25m2,"3,95 tỷ ",3,5,7m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",76m2,"13,5 tỷ ",2,3,8m
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",75m2,13 tỷ ,3,2,7m
" Phố Vũ Hữu, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",25m2,"3,95 tỷ ",3,5,7m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",76m2,"13,5 tỷ ",2,3,8m
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",75m2,13 tỷ ,3,2,7m
" Tây Hồ Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",150m2,"29,5 tỷ ",1,1,5m
" Phố Vương Thừa Vũ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",60m2,"10,5 tỷ ",4,5,5m
" trần phú Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",100m2,"23,5 tỷ / m2  ",5,4,10m
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",177m2,63 tỷ ,15,7,4m
" Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",126m2,"19,5 tỷ ",4,4,8m
" Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",57m2,"6,8 tỷ ",2,2,15m
" Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",70m2,"9,85 tỷ ",4,3,8m
" Đường Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội",100m2,"9,6 tỷ ",4,4,8m
" Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",31m2,"8,8 tỷ ",4,4,15m
" Đường Lê Trọng Tấn, Phường La Khê, Quận Hà Đông, Hà Nội",60m2,"13,5 tỷ ",4,5,8m
" Đường Từ Hoa, Phường Quảng An, Quận Tây Hồ, Hà Nội",133m2,41 tỷ ,13,7,3m
" Phố Hồ Đắc Di, Phường Láng Hạ, Quận Đống Đa, Hà Nội",96m2,"11,6 tỷ ",4,5,4m
" Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",46m2,Thỏa thuận,4,5,1m
" Phố Quốc Tử Giám, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",31m2,"11,2 tỷ ",3,5,10m
" Đường Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",84m2,"18,5 tỷ ",6,6,50m
" Phố Quán Sứ, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",58m2,68 tỷ ,4,3,50m
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60m2,13 tỷ ,4,6,10m
" Phố Quán Sứ, Phường Tràng Tiền, Quận Hoàn Kiếm, Hà Nội",58m2,68 tỷ ,4,3,50m
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60m2,13 tỷ ,4,6,10m
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",105m2,"46,5 tỷ ",27,10,25m
" Phố Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60m2,23 tỷ ,4,6,8m
" Đường Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",100m2,25 tỷ ,23,10,8m
" Phố Hàng Đậu, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội",41m2,21 tỷ ,4,4,25m
" Đường Trần Khát Chân, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",50m2,19 tỷ ,5,5,20m
" Phố Trần Quang Diệu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",66m2,"18,9 tỷ ",5,9,10m
" Phố Trần Quý Kiên, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",96m2,14 tỷ ,4,4,6m
" Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",90m2,"12,5 tỷ ",6,5,10m
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",107m2,35 tỷ ,12,7,5m
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",205m2,70 tỷ ,10,10,15m
" Đường Trường Chinh, Phường Khương Thượng, Quận Đống Đa, Hà Nội",74m2,12 tỷ ,4,7,5m
" Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",55m2,10 tỷ ,4,4,10m
" Đường Lạc Long Quân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",30m2,4 tỷ ,4,5,6m
" Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",52m2,"11,5 tỷ ",4,4,10m
" Phố Trần Đại Nghĩa, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",45m2,"8,3 tỷ ",3,3,10m
" Phố Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",90m2,19 tỷ ,4,4,50m
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60m2,"15,5 tỷ ",6,5,8m
" Phố Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",40m2,"16,9 tỷ ",6,5,15m
" Phố Trần Đại Nghĩa, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",45m2,"8,3 tỷ ",3,3,10m
" Phố Đại La, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội",90m2,19 tỷ ,4,4,50m
" Đường Yên Hòa, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",60m2,"15,5 tỷ ",6,5,8m
" Phố Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",40m2,"16,9 tỷ ",6,5,15m
" Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",45m2,"8,3 tỷ ",4,5,"3,5m"
" Phố Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",81m2,25 tỷ ,8,6,7m
" Đường Quảng An, Phường Quảng An, Quận Tây Hồ, Hà Nội",271m2,150 tỷ ,20,6,20m
" Phố Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",65m2,"9,8 tỷ ",4,4,10m
" Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",45m2,"7,95 tỷ ",4,4,7m
" Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",50m2,10 tỷ ,4,4,8m
" Phố Hàng Dầu, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",35m2,35 tỷ ,5,5,20m
" Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",65m2,15 tỷ ,3,5,8m
" Đường Xuân Thủy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",65m2,16 tỷ ,2,3,20m
" Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",31m2,"14,5 tỷ ",4,6,15m
" Đường Khuất Duy Tiến, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",95m2,4 tỷ ,1,1,40m
" Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",64m2,"12,8 tỷ ",6,4,7m
" Phố Lạc Trung, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",81m2,"18,5 tỷ ",6,5,30m
" Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50m2,"12,5 tỷ ",8,7,7m
" Đường Vĩnh Hồ, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",62m2,"12,6 tỷ ",5,5,15m
" Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",55m2,6 tỷ ,4,5,6m
" Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",55m2,6 tỷ ,4,5,6m
" Phố Tống Duy Tân, Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",38m2,"19,5 tỷ ",3,3,15m
" Phố Phan Văn Trường, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",52m2,13 tỷ ,4,6,10m
" Đường Nguyễn Xiển, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",99m2,"6,4 tỷ ",1,1,40m
" Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",70m2,"30,3 tỷ ",4,3,25m
" Đường Khương Hạ, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",53m2,"8,5 tỷ ",3,3,10m
" Phố Tôn Thất Tùng, Phường Kim Liên, Quận Đống Đa, Hà Nội",70m2,7 tỷ ,4,5,3m
" Phố Xã Đàn, Phường Thổ Quan, Quận Đống Đa, Hà Nội",120m2,45 tỷ ,12,7,60m
" Phố Lê Trọng Tấn, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",78m2,17 tỷ ,15,8,5m
" Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50m2,"15,2 tỷ ",---,---,---
" Thanh Trì Đường Ngọc Hồi, Xã Vĩnh Quỳnh, Huyện Thanh Trì, Hà Nội",43m2,"3,6 tỷ ",2,2,5m
" Đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",50m2,"18,9 tỷ ",6,6,30m
" Đường Mạc Thái Tông, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",50m2,15 tỷ ,6,7,20m
" Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",42m2,"13,2 tỷ ",6,5,10m
" Phố Đại La, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",99m2,190 triệu / m2  ,3,3,50m
" Phố Trịnh Công Sơn, Phường Nhật Tân, Quận Tây Hồ, Hà Nội",132m2,32 tỷ ,8,8,6m
" Đường Yên Lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",61m2,"12,8 tỷ ",6,6,8m
" Phố Quảng Khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",73m2,43 tỷ ,6,5,8m
" Phố Trần Đăng Ninh, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",81m2,56 tỷ ,8,8,30m
" Phố Khương Thượng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",32m2,"7,2 tỷ ",4,5,5m
" Phố Khương Thượng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",32m2,"7,2 tỷ ",4,5,5m
" Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",100m2,28 tỷ ,5,6,25m
" Phố Hàng Gà, Phường Hàng Bồ, Quận Hoàn Kiếm, Hà Nội",110m2,58 tỷ ,6,2,20m
" Phố Trần Xuân Soạn, Phường Ngô Thì Nhậm, Quận Hai Bà Trưng, Hà Nội",103m2,38 tỷ ,4,4,25m
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",80m2,12 tỷ ,4,4,6m
" Phố Nguyễn Hữu Huân, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội",45m2,39 tỷ ,4,5,25m
" Phố Đặng Tiến Đông, Phường Trung Liệt, Quận Đống Đa, Hà Nội",65m2,19 tỷ ,4,4,20m
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",60m2,10 tỷ ,5,5,10m
" Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",55m2,"4,8 tỷ ",---,---,9m
" Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",70m2,9 tỷ ,4,3,10m
" Phố Hoàng Văn Thái, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",100m2,15 tỷ ,5,5,20m
" Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",75m2,"23,5 tỷ ",4,7,50m
" Phố Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",110m2,"28,5 tỷ ",40,9,3m
" Đường Định Công, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",90m2,15 tỷ ,18,8,4m
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",64m2,52 tỷ ,6,6,30m
" Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",100m2,34 tỷ ,8,6,24m
" Đường Xuân Thủy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",62m2,26 tỷ ,2,2,24m
" Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",70m2,14 tỷ ,4,5,6m
" Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",95m2,"23,5 tỷ ",4,4,15m
" Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",60m2,"13,1 tỷ ",6,5,5m
" Đường Xuân Thủy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",62m2,26 tỷ ,2,2,24m
" Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",70m2,14 tỷ ,4,5,6m
" Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",95m2,"23,5 tỷ ",4,4,15m
" Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",60m2,"13,1 tỷ ",6,5,5m
" Đường Nguyễn Trãi, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",70m2,14 tỷ ,4,5,6m
" Đường Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",90m2,15 tỷ ,18,8,4m
" Đường Giáp Nhất, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",62m2,23 tỷ ,8,6,15m
" Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",50m2,20 tỷ ,4,5,24m
" Phố Trần Đăng Ninh, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",30m2,11 tỷ ,4,6,6m
" Đường Láng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",55m2,6 tỷ ,4,5,6m
" Đường Đặng Thai Mai, Phường Quảng An, Quận Tây Hồ, Hà Nội",237m2,"23,7 tỷ ",3,2,6m
" Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",71m2,29 tỷ ,4,5,30m
" Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",110m2,23 tỷ ,21,8,5m
" Đường Nguyễn Hoàng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",255m2,54 tỷ ,1,1,30m
" Đường Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",111m2,"26,5 tỷ ",4,5,25m
" Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",85m2,25 tỷ ,4,7,10m
" Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",42m2,10 tỷ ,3,3,15m
" Phố Trần Quang Diệu, Phường Trung Liệt, Quận Đống Đa, Hà Nội",50m2,9 tỷ ,4,4,6m
" Đường Phạm Văn Đồng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",56m2,21 tỷ ,4,6,50m
" Phố Hoa Bằng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",75m2,"19,5 tỷ ",6,6,8m
" Đường Hồ Tùng Mậu, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",70m2,"24,5 tỷ ",4,7,30m
" Đường Hoàng Công Chất, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",65m2,"10,5 tỷ ",4,4,10m
" Phố Trung Kính, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",90m2,"21,2 tỷ ",6,5,10m
" Đường Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",120m2,"28,2 tỷ ",6,5,10m
" Phường Bưởi, Quận Tây Hồ, Hà Nội",50m2,16 tỷ ,4,5,15m
" Phố Trung Kính, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",75m2,"23,3 tỷ ",4,7,8m
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",77m2,16 tỷ ,5,4,3m
" Đường Nguyễn Tuân, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",97m2,4 tỷ ,1,1,40m
" Phố Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Hà Nội",29m2,"20,5 tỷ ",3,4,15m
" Đường Âu Cơ, Phường Quảng An, Quận Tây Hồ, Hà Nội",43m2,"8,7 tỷ ",2,2,2m
" Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",220m2,73 tỷ ,6,5,30m
" Đường Đội Nhân, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",153m2,19 tỷ ,5,5,8m
" Đường Thụy Khuê, Phường Bưởi, Quận Tây Hồ, Hà Nội",40m2,5 tỷ ,4,3,3m
" Đường Phan Đình Phùng, Phường Quán Thánh, Quận Ba Đình, Hà Nội",52m2,50 tỷ ,10,10,50m
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",88m2,21 tỷ ,6,7,3m
" Đường Trần Duy Hưng, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",100m2,27 tỷ ,21,10,8m
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",75m2,20 tỷ ,12,8,5m
" Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",80m2,12 tỷ ,4,4,6m
" Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",63m2,"16,5 tỷ ",7,6,8m
" Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",64m2,12 tỷ ,4,5,8m
" Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",63m2,"16,5 tỷ ",7,6,8m
" Phố Phùng Chí Kiên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",64m2,12 tỷ ,4,5,8m
" Đường Lưu Hữu Phước, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",122m2,20 tỷ ,4,4,30m
" Đường Lạc Long Quân, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60m2,15 tỷ ,4,6,6m
" Phố Khương Thượng, Phường Khương Thượng, Quận Đống Đa, Hà Nội",54m2,"4,7 tỷ ",4,4,3m
" Đường Bưởi, Phường Cống Vị, Quận Ba Đình, Hà Nội",61m2,15 tỷ ,2,2,9m
" Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",33m2,"9,5 tỷ ",3,4,30m
" Phố Cù Chính Lan, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",48m2,"12,5 tỷ ",4,4,10m
" Phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",50m2,Thỏa thuận,4,5,1m
" Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",66m2,"18,1 tỷ ",2,3,20m
" Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",100m2,"20,8 triệu ",16,8,10m
" Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",64m2,"19,6 tỷ ",5,7,10m
" Đường Giáp Bát, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",50m2,12 tỷ ,5,5,1m
" Phố Chính Kinh, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",72m2,18 tỷ ,2,2,7m
" Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",58m2,"10,8 tỷ ",3,5,4m
" Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",55m2,"16,2 tỷ ",8,6,7m
" Đường C4, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",65m2,16 tỷ ,4,5,30m
" Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",109m2,41 tỷ ,1,1,50m
" Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",65m2,"13,5 tỷ ",6,5,15m
" Đường Văn Miếu, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",107m2,75 tỷ ,4,6,20m
" Đường Văn Miếu, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",107m2,75 tỷ ,4,6,20m
" Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",100m2,"22,7 tỷ ",6,7,1m
" Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",1100m2,280 tỷ ,1,13,20m
" Phố Quảng Khánh, Phường Quảng An, Quận Tây Hồ, Hà Nội",491m2,255 ngàn ,6,4,15m
" Phố Phạm Ngọc Thạch, Phường Trung Tự, Quận Đống Đa, Hà Nội",59m2,29 tỷ ,4,5,40m
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",228m2,88 tỷ ,4,4,15m
" Phố Phó Đức Chính, Phường Trúc Bạch, Quận Ba Đình, Hà Nội",90m2,38 ngàn ,3,4,15m
" Hà Nội Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",75m2,11 tỷ ,6,7,7m
" Phố Nhân Hòa, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",63m2,"13,5 tỷ ",2,4,8m
" Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",1815m2,690 ngàn ,---,24,5m
" Đường Xuân Diệu, Phường Quảng An, Quận Tây Hồ, Hà Nội",115m2,91 ngàn ,3,3,15m
" Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",189m2,"67,9 tỷ ",4,3,20m
" Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",219m2,73 ngàn ,5,4,15m
" Phố Yên Hoa, Phường Yên Phụ, Quận Tây Hồ, Hà Nội",105m2,45 tỷ ,14,---,10m
" Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",47m2,"10,9 tỷ ",4,6,7m
" Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",60m2,"24,5 tỷ ",5,6,20m
" Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",55m2,11 triệu ,4,4,4m
" Phố Nguyễn Ngọc Nại, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",247m2,79 tỷ ,4,10,---
" Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",33m2,"9,4 tỷ ",3,5,---
" Đường Lê Văn Thiêm, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",58m2,25 tỷ ,2,3,20m
" Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",33m2,"9,4 tỷ ",3,5,---
" Đường Lê Văn Thiêm, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",58m2,25 tỷ ,2,3,20m
" Đường Tô Ngọc Vân, Phường Quảng An, Quận Tây Hồ, Hà Nội",200m2,75 tỷ ,9,9,20m
" Đường Nguyễn Khang, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",62m2,40 tỷ ,8,8,15m
" Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",72m2,15 tỷ ,4,3,8m
" Phố Hàng Cháo, Phường Cát Linh, Quận Đống Đa, Hà Nội",55m2,"20,5 tỷ ",16,8,---
" Đường Tây Hồ, Phường Quảng An, Quận Tây Hồ, Hà Nội",35m2,85 ngàn ,6,6,6m
" Phố Quốc Tử Giám, Phường Văn Chương, Quận Đống Đa, Hà Nội",33m2,"12,6 tỷ ",3,6,---
" Phố Tô Hiệu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",57m2,23 tỷ ,6,6,2m
" Phố Vương Thừa Vũ, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",54m2,"9,05 tỷ ",6,4,7m
" Phố Tô Hiệu, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",57m2,18 tỷ ,1,1,2m
